thisN,thisTrialN,thisRepN,letter,correct,key_resp.keys,key_resp.rt,key_resp.duration,nback_resp.keys,nback_resp.corr,selectblock,Type,Span,Stimulus,Response,Letter,corrResp,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,sound_loop.thisRepN,sound_loop.thisTrialN,sound_loop.thisN,sound_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,trialloop2.thisRepN,trialloop2.thisTrialN,trialloop2.thisN,trialloop2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,trialloop3.thisRepN,trialloop3.thisTrialN,trialloop3.thisN,trialloop3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,trialloop4.thisRepN,trialloop4.thisTrialN,trialloop4.thisN,trialloop4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,trialloop5.thisRepN,trialloop5.thisTrialN,trialloop5.thisN,trialloop5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,trialloop6.thisRepN,trialloop6.thisTrialN,trialloop6.thisN,trialloop6.thisIndex,thisRow.t,notes,start_sound.started,start_sound.stopped,nback_instruction.started,nback_inst.started,key_resp.started,nback_instruction.stopped,sound_loop.key_resp.keys,sound_loop.key_resp.rt,sound_loop.key_resp.duration,nback.started,nback_stim.started,nback_resp.started,nback_resp.stopped,nback_stim.stopped,nback.stopped,trials_3.nback_resp.keys,trials_3.nback_resp.corr,instructions.started,inst_text.started,key_resp_5.started,instructions.stopped,practice_warning.started,text_6.started,text_6.stopped,practice_warning.stopped,stimulus.started,text.started,key_resp_2.started,stimulus.stopped,trialloop.key_resp_2.keys,trialloop.key_resp_2.corr,trialloop.key_resp_2.rt,trialloop.key_resp_2.duration,ospan_stim.started,text_2.started,text_2.stopped,ospan_stim.stopped,Recall.started,text_3.started,key_resp_3.started,key_resp_4.started,Recall.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,trials.key_resp_4.keys,trials.key_resp_4.rt,trials.key_resp_4.duration,trial_warning.started,text_5.started,text_5.stopped,trial_warning.stopped,trialloop2.key_resp_2.keys,trialloop2.key_resp_2.corr,trialloop2.key_resp_2.rt,trialloop2.key_resp_2.duration,span2.key_resp_3.keys,span2.key_resp_3.corr,span2.key_resp_4.keys,span2.key_resp_4.rt,span2.key_resp_4.duration,span2.key_resp_3.rt,span2.key_resp_3.duration,trialloop3.key_resp_2.keys,trialloop3.key_resp_2.corr,trialloop3.key_resp_2.rt,trialloop3.key_resp_2.duration,span3.key_resp_3.keys,span3.key_resp_3.corr,span3.key_resp_4.keys,span3.key_resp_4.rt,span3.key_resp_4.duration,span3.key_resp_3.rt,span3.key_resp_3.duration,trialloop4.key_resp_2.keys,trialloop4.key_resp_2.corr,trialloop4.key_resp_2.rt,trialloop4.key_resp_2.duration,span4.key_resp_3.keys,span4.key_resp_3.corr,span4.key_resp_3.rt,span4.key_resp_3.duration,span4.key_resp_4.keys,span4.key_resp_4.rt,span4.key_resp_4.duration,trialloop5.key_resp_2.keys,trialloop5.key_resp_2.corr,trialloop5.key_resp_2.rt,trialloop5.key_resp_2.duration,span5.key_resp_3.keys,span5.key_resp_3.corr,span5.key_resp_3.rt,span5.key_resp_3.duration,span5.key_resp_4.keys,span5.key_resp_4.rt,span5.key_resp_4.duration,trialloop6.key_resp_2.keys,trialloop6.key_resp_2.corr,trialloop6.key_resp_2.rt,trialloop6.key_resp_2.duration,span6.key_resp_3.keys,span6.key_resp_3.corr,span6.key_resp_3.rt,span6.key_resp_3.duration,span6.key_resp_4.keys,span6.key_resp_4.rt,span6.key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,M,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4564362919772975,,0.6574041249696165,0.657485541945789,0.6575021669850685,0.6708283749758266,1.1506174999522045,3.432581874949392,space,2.2695940409903415,None,3.4469309589476325,4.929658249951899,4.929658249951899,5.416986916970927,5.919566500000656,5.915245624957606,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
1,1,0,O,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.919566500000656,,,,,,,,,,,5.917918999970425,7.429730749980081,7.429730749980081,7.917211083986331,8.41964704199927,8.415244833973702,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
2,2,0,X,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.41964704199927,,,,,,,,,,,8.417919874947984,9.929670291952789,9.929670291952789,10.417186042002868,10.91963791695889,10.915360083978157,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
3,3,0,P,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.91963791695889,,,,,,,,,,,10.918015916948207,12.429646874952596,12.429646874952596,12.917129249952268,13.418619124975521,13.41525812499458,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
4,4,0,X,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.418619124975521,,,,,,,,,,,13.416604916972574,14.929587041959167,14.929587041959167,15.419530208979268,15.921558624948375,15.917848666955251,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
5,5,0,L,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.921558624948375,,,,,,,,,,,15.920140417001676,17.429589166946243,17.429589166946243,17.91644041700056,18.41785870899912,18.414703124959487,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
6,6,0,P,space,space,2.2695940409903415,None,None,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.41785870899912,,,,,,,,,,,18.41601179196732,19.93093199998839,19.93093199998839,20.41788079199614,20.92993604199728,20.91832674999023,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
7,7,0,A,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.92993604199728,,,,,,,,,,,20.920217208971735,22.42967891698936,22.42967891698936,22.916622958960943,23.418689666956197,23.41484608396422,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
8,8,0,R,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.418689666956197,,,,,,,,,,,23.417202374956105,24.93087524996372,24.93087524996372,25.4318258339772,25.92973362497287,25.9183227919857,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
9,9,0,K,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.92973362497287,,,,,,,,,,,25.920725958945695,27.430902749998495,27.430902749998495,27.929590833955444,28.421529791958164,28.41817366698524,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
10,10,0,A,space,space,2.2695940409903415,None,None,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.421529791958164,,,,,,,,,,,28.41960562497843,29.9296763339662,29.9296763339662,30.418330708984286,30.92303887498565,30.919823999982327,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
11,11,0,R,space,space,2.2695940409903415,None,None,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.92303887498565,,,,,,,,,,,30.921174916962627,32.43065516697243,32.43065516697243,32.929572208959144,33.4224437919911,33.41870616696542,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
12,12,0,B,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4224437919911,,,,,,,,,,,33.421031833975576,34.93088604195509,34.93088604195509,35.43088524998166,35.929625541961286,35.91825237497687,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
13,13,0,N,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.929625541961286,,,,,,,,,,,35.92080929200165,37.42961099999957,37.42961099999957,37.916562041966245,38.41854462499032,38.41487637499813,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
14,14,0,T,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.41854462499032,,,,,,,,,,,38.41703920898726,39.92957849998493,39.92957849998493,40.41647874994669,40.91658154199831,40.91488791699521,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
15,15,0,T,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.91658154199831,,,,,,,,,,,40.91500716697192,42.42956945899641,42.42956945899641,42.91655649995664,43.42135320894886,43.41791849996662,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
16,16,0,N,space,space,2.2695940409903415,None,None,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.42135320894886,,,,,,,,,,,43.419419749989174,44.930707666964736,44.930707666964736,45.42962520895526,45.91995070897974,45.916478458966594,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
17,17,0,Y,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.91995070897974,,,,,,,,,,,45.918553666968364,47.431203333952,47.431203333952,47.92162133398233,48.42968399997335,48.42106062499806,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
18,18,0,S,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.42968399997335,,,,,,,,,,,48.42386787495343,49.93163124995772,49.93163124995772,50.43136358394986,50.93271674995776,50.918113333988,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
19,19,0,R,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93271674995776,,,,,,,,,,,50.9193844589754,52.4296526669641,52.4296526669641,52.91639591695275,53.418045667000115,53.41483070899267,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
20,20,0,Y,space,space,2.2695940409903415,None,None,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.418045667000115,,,,,,,,,,,53.41612608399009,54.929748708964325,54.929748708964325,55.416508958966006,55.922461416979786,55.9187085419544,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
21,21,0,F,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.922461416979786,,,,,,,,,,,55.92103495897027,57.42958454199834,57.42958454199834,57.91650758398464,58.4237671669689,58.42013241699897,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
22,22,0,R,space,space,2.2695940409903415,None,None,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4237671669689,,,,,,,,,,,58.42170866695233,59.931115874962416,59.931115874962416,60.429632458952256,60.92967804195359,60.918380874965806,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
23,23,0,A,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.92967804195359,,,,,,,,,,,60.91966416698415,62.42961962497793,62.42961962497793,62.91652308398625,63.41802341694711,63.414852916961536,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
24,24,0,K,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.41802341694711,,,,,,,,,,,63.41613970894832,64.92958274995908,64.92958274995908,65.42126099998131,65.92964566696901,65.91998791694641,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
25,25,0,F,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.92964566696901,,,,,,,,,,,65.92129687499255,67.4309039999498,67.4309039999498,67.91936458396958,68.43100187496748,68.41833204199793,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
26,26,0,B,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.43100187496748,,,,,,,,,,,68.41961545898812,69.93078483396675,69.93078483396675,70.42054479196668,70.92969866696512,70.91834879195085,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
27,27,0,K,space,space,2.2695940409903415,None,None,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.92969866696512,,,,,,,,,,,70.9197424169979,72.42970354197314,72.42970354197314,72.9164308339823,73.42061299999477,73.41738354199333,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
28,28,0,A,None,space,2.2695940409903415,None,None,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.42061299999477,,,,,,,,,,,73.41871791699668,74.92970645899186,74.92970645899186,75.41689854196738,75.92005462496309,75.91482558398275,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
0,0,0,,,space,2.2695940409903415,None,,,resources/Block1.xlsx,Operation,Example,( 3 - 1 ) × 2 = 4,right,D,None,right,1,1.022264041006565,None,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.78254704194842,,,,,,,,,,,,,,,,,,,75.91815274994588,75.92966141697252,76.93015404196922,78.76934462494683,78.77416895894567,78.77846454194514,80.78254704194842,80.76484654197702,80.78088774997741,81.07132641697535,81.07132641697535,82.1006768749794,right,1,1.022264041006565,None,82.10289762495086,82.11310849996516,83.10471162496833,83.0984719589469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
1,1,0,,,space,2.2695940409903415,None,,,resources/Block1.xlsx,Operation,Example,( 3 + 6 ) × 2 = 16,left,T,"['d', 't']",right,0,0.04733966599451378,None,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.10471162496833,,,,,,,,,,,,,,,,,,,,,,,,,,,83.10194666695315,83.4021234169486,83.4021234169486,83.45221562497318,right,0,0.04733966599451378,None,83.45347558398498,83.46672720898641,84.46298183395993,84.45167595898965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
0,0,0,,,space,2.2695940409903415,None,,,resources/Block1.xlsx,,,,,,,,,,,"['d', 'f', 's', 'd', 'f']",0,"[1.375780749018304, 1.4596231239847839, 1.527911873999983, 1.5315816240035929, 1.6117648329818621]","[0.11175920895766467, 0.07993549999082461, 0.11166845896514133, 0.2520928749581799, 0.09992954100016505]",space,2.2015627489890903,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.45316283399006,84.46298183395993,84.46298183395993,84.95014254195848,87.15286045899848,"['d', 'f', 's', 'd', 'f']",0,"[1.375780749018304, 1.4596231239847839, 1.527911873999983, 1.5315816240035929, 1.6117648329818621]","[0.11175920895766467, 0.07993549999082461, 0.11166845896514133, 0.2520928749581799, 0.09992954100016505]",space,2.2015627489890903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
0,0,0,,,space,2.2695940409903415,None,,,resources/Block2.xlsx,Operation,Example,( 5 - 2 ) × 2 = 3,left,R,None,left,1,0.08193454099819064,None,,,,,,,,0,0,0,0,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.16030045895604,,,,,,,,,,,,,,,,,,,,,,,87.15306087495992,87.15518099995097,89.16030045895604,89.14813462499296,89.15871658397373,89.45013029198162,89.45013029198162,89.5356515419553,left,1,0.08193454099819064,None,89.53695445897756,89.54645899997558,90.53544054197846,90.53149754198967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
1,1,0,,,space,2.2695940409903415,None,,,resources/Block2.xlsx,Operation,Example,( 4 + 1 ) × 1 = 5,right,V,"['r', 'v']",right,1,1.241245582990814,None,,,,,,,,0,0,0,0,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.53544054197846,,,,,,,,,,,,,,,,,,,,,,,,,,,90.53355037496658,90.83904224995058,90.83904224995058,92.08372466696892,right,1,1.241245582990814,None,92.0858932089759,92.09641774999909,93.08505604194943,93.0816056249896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-13_15h17.51.485,OperationSpanTask,2024.2.4,60,2025-05-13 15h17.54.480062 -0700,
