selectblock,thisN,thisTrialN,thisRepN,Type,Span,Stimulus,Response,Letter,corrResp,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,letter,correct,nback_resp.keys,nback_resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,trialloop2.thisRepN,trialloop2.thisTrialN,trialloop2.thisN,trialloop2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,trialloop3.thisRepN,trialloop3.thisTrialN,trialloop3.thisN,trialloop3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,trialloop4.thisRepN,trialloop4.thisTrialN,trialloop4.thisN,trialloop4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,trialloop5.thisRepN,trialloop5.thisTrialN,trialloop5.thisN,trialloop5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,trialloop6.thisRepN,trialloop6.thisTrialN,trialloop6.thisN,trialloop6.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,inst_text.started,key_resp_5.started,instructions.stopped,practice_warning.started,text_6.started,practice_warning.stopped,stimulus.started,text.started,key_resp_2.started,stimulus.stopped,trialloop.key_resp_2.keys,trialloop.key_resp_2.corr,trialloop.key_resp_2.rt,trialloop.key_resp_2.duration,letter.started,text_2.started,letter.stopped,Recall.started,text_3.started,key_resp_3.started,key_resp_4.started,Recall.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,trials.key_resp_4.keys,trials.key_resp_4.rt,trials.key_resp_4.duration,text_6.stopped,trial_warning.started,text_5.started,trial_warning.stopped,trialloop2.key_resp_2.keys,trialloop2.key_resp_2.corr,trialloop2.key_resp_2.rt,trialloop2.key_resp_2.duration,span2.key_resp_3.keys,span2.key_resp_3.corr,span2.key_resp_3.rt,span2.key_resp_3.duration,span2.key_resp_4.keys,span2.key_resp_4.rt,span2.key_resp_4.duration,text_5.stopped,text_2.stopped,trialloop3.key_resp_2.keys,trialloop3.key_resp_2.corr,trialloop3.key_resp_2.rt,trialloop3.key_resp_2.duration,span3.key_resp_3.keys,span3.key_resp_3.corr,span3.key_resp_3.rt,span3.key_resp_3.duration,span3.key_resp_4.keys,span3.key_resp_4.rt,span3.key_resp_4.duration,trialloop4.key_resp_2.keys,trialloop4.key_resp_2.corr,trialloop4.key_resp_2.rt,trialloop4.key_resp_2.duration,span4.key_resp_3.keys,span4.key_resp_3.corr,span4.key_resp_3.rt,span4.key_resp_3.duration,span4.key_resp_4.keys,span4.key_resp_4.rt,span4.key_resp_4.duration,trialloop5.key_resp_2.keys,trialloop5.key_resp_2.corr,trialloop5.key_resp_2.rt,trialloop5.key_resp_2.duration,span5.key_resp_3.keys,span5.key_resp_3.corr,span5.key_resp_3.rt,span5.key_resp_3.duration,span5.key_resp_4.keys,span5.key_resp_4.rt,span5.key_resp_4.duration,trialloop6.key_resp_2.keys,trialloop6.key_resp_2.corr,trialloop6.key_resp_2.rt,trialloop6.key_resp_2.duration,span6.key_resp_3.keys,span6.key_resp_3.corr,span6.key_resp_3.rt,span6.key_resp_3.duration,span6.key_resp_4.keys,span6.key_resp_4.rt,span6.key_resp_4.duration,nback_instruction.started,nback_inst.started,key_resp.started,nback_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,nback.started,nback_stim.started,nback_resp.started,nback_resp.stopped,nback_stim.stopped,nback.stopped,trials_2.nback_resp.keys,trials_2.nback_resp.corr,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004637700039893389,0.016148099675774574,1.001071599777788,3.3267021998763084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,0,0,0,Operation,Example,( 3 - 1 ) × 2 = 4,right,D,None,right,1,2.496350800152868,None,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.393232599832118,,,,,,3.341768200043589,3.3536240998655558,5.332863099873066,5.387371900025755,5.6322460998781025,5.6322460998781025,8.134206499904394,right,1,2.496350800152868,None,8.144036799669266,8.153323999606073,9.14974100003019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,1,1,0,Operation,Example,( 3 + 6 ) × 2 = 16,left,T,"['d', 't']",left,1,1.1758775999769568,None,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.173564999829978,,,,,,,,,9.166750999633223,9.448448000010103,9.448448000010103,10.634246999863535,left,1,1.1758775999769568,None,10.643639199901372,10.65272399969399,11.64792349981144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,0,0,0,,,,,,,,,,,"['d', 't']",1,"[0.4031784003600478, 0.8299278002232313]","[0.13072869973257184, 0.10249699978157878]",space,2.093148299958557,None,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.649822699837387,11.664783299900591,11.664783299900591,12.14846169995144,14.249818899668753,"['d', 't']",1,"[0.4031784003600478, 0.8299278002232313]","[0.13072869973257184, 0.10249699978157878]",space,2.093148299958557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,0,0,0,Operation,Example,( 5 - 2 ) × 2 = 3,left,R,None,left,1,5.048596499953419,None,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.298494699876755,,,,,,14.250199500005692,14.264499200042337,16.248504299670458,16.291266799904406,16.564066799823195,16.564066799823195,21.61473779985681,left,1,5.048596499953419,None,21.62144250003621,21.630483199842274,22.629589200019836,,,,,,,,,,,,,16.298494699876755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,1,1,0,Operation,Example,( 4 + 1 ) × 1 = 5,right,V,"['r', 'v']",right,1,1.509902199730277,None,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.646437999792397,,,,,,,,,22.63686480000615,22.929332199972123,22.929332199972123,24.447909399867058,right,1,1.509902199730277,None,24.460460599977523,24.468869699630886,25.46329789981246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,1,1,0,,,,,,,,,,,"['r', 'v']",1,"[0.8450096002779901, 1.0732052000239491]","[0.10726379975676537, 0.10309790028259158]",space,1.2843545000068843,None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.468286799732596,25.478362699970603,25.478362699970603,25.961627499666065,27.26357019972056,"['r', 'v']",1,"[0.8450096002779901, 1.0732052000239491]","[0.10726379975676537, 0.10309790028259158]",space,1.2843545000068843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,0,0,0,Operation,2,( 4 - 1 ) × 1 = 6,left,S,None,left,1,2.0118172001093626,None,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.847259699832648,,,,,,,,,29.837617099750787,30.07690509967506,30.07690509967506,32.095987499691546,,,,,32.10677299974486,32.11525689996779,33.11077589960769,,,,,,,,,,,,,,27.278822700027376,27.28827719995752,29.778857999946922,left,1,2.0118172001093626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,1,1,0,Operation,2,( 3 + 1 ) × 3 = 12,right,B,"['s', 'b']",right,1,2.3958441000431776,None,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.12875059992075,,,,,,,,,33.12014859961346,33.40980469994247,33.40980469994247,35.81212949985638,,,,,35.82047789962962,35.829139799810946,36.82783989980817,,,,,,,,,,,,,,,,,right,1,2.3958441000431776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,0,0,0,,,,,,,,,,,"['r', 'b']",0,"[3.4815837000496686, 3.7130581000819802]","[0.09734069975093007, 0.0933950999751687]",space,4.667016899678856,None,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.83503620000556,36.84546949993819,36.84546949993819,37.325804399792105,42.01017799973488,,,,,,,,,,,,,,,,"['r', 'b']",0,"[3.4815837000496686, 3.7130581000819802]","[0.09734069975093007, 0.0933950999751687]",space,4.667016899678856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,0,0,0,Operation,2,( 4 - 2 ) × 2 = 6,left,T,None,left,1,3.4385984004475176,None,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.548529299907386,,,,,,,,,44.54276009975001,44.82397579960525,44.82397579960525,48.27340509975329,,,,,48.27584409993142,48.28933349996805,49.27360149985179,,,,,,,,,,,,,,42.01078569982201,42.02419839985669,44.50766609981656,left,1,3.4385984004475176,None,,,,,,,,44.548529299907386,49.289263600017875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,1,1,0,Operation,2,( 4 - 1 ) × 4 = 12,right,N,"['t', 'n']",right,1,1.7344560003839433,None,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.289263600017875,,,,,,,,,49.2778779999353,49.58857789961621,49.58857789961621,51.3405501996167,,,,,51.34764899965376,51.356240699999034,52.35473709972575,,,,,,,,,,,,,,,,,right,1,1.7344560003839433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,1,1,0,,,,,,,,,,,"['t', 'n']",1,"[0.6995913996361196, 1.0003573996946216]","[0.09387620026245713, 0.10893130023032427]",space,1.2282849000766873,None,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.357511499896646,52.3712446000427,52.3712446000427,52.85509049985558,54.09012039983645,,,,,,,,,,,,,,,,"['t', 'n']",1,"[0.6995913996361196, 1.0003573996946216]","[0.09387620026245713, 0.10893130023032427]",space,1.2282849000766873,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,0,0,0,Operation,2,( 3 + 6 ) × 4 = 36,right,P,None,left,0,3.343566599767655,None,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.626957499887794,,,,,,,,,56.62140239961445,56.903707599733025,56.903707599733025,60.25525359995663,,,,,60.26364009967074,60.27175549976528,61.26928270002827,,,,,,,,,,,,,,54.09057209966704,54.10439939983189,56.58806419977918,left,0,3.343566599767655,None,,,,,,,,56.626957499887794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,1,1,0,Operation,2,( 5 - 1 ) × 1 = 6,left,R,"['p', 'r']",left,1,2.0473869000561535,None,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.28571279998869,,,,,,,,,61.27553469967097,61.56913209985942,61.56913209985942,63.61982519971207,,,,,63.62226019985974,63.63531249994412,64.61904549971223,,,,,,,,,,,,,,,,,left,1,2.0473869000561535,None,,,,,,,,,64.63497449969873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,2,2,0,,,,,,,,,,,"['r', 'p']",0,"[1.7282617003656924, 2.3109933002851903]","[0.0937909996137023, 0.10418969998136163]",space,4.2006200002506375,None,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.62188219977543,64.63497449969873,64.63497449969873,65.13501719990745,69.33817739970982,,,,,,,,,,,,,,,,"['r', 'p']",0,"[1.7282617003656924, 2.3109933002851903]","[0.0937909996137023, 0.10418969998136163]",space,4.2006200002506375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,0,0,0,Operation,3,( 4 + 2 ) × 2 = 8,left,C,None,left,1,3.0022670002654195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.88972229976207,,,,,,,,,71.88403789978474,72.15039639966562,72.15039639966562,75.17021739995107,,,,,75.18176830001175,75.19102380005643,76.18290739972144,,,,,,,,,,,,,,69.35046239988878,69.35789079964161,71.8521489999257,,,,,,,,,,,,,,left,1,3.0022670002654195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,1,1,0,Operation,3,( 3 - 1 ) × 3 = 5,left,L,None,left,1,2.1984481997787952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.19945529988036,,,,,,,,,76.18800679966807,76.4838998997584,76.4838998997584,78.68527209991589,,,,,78.69768420001492,78.70586219988763,79.69879119982943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.1984481997787952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,2,2,0,Operation,3,( 5 - 1 ) × 5 = 20,right,G,"['c', 'l', 'g']",right,1,2.1654900000430644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.71603909973055,,,,,,,,,79.70738040003926,79.99919379968196,79.99919379968196,82.16825550002977,,,,,82.17813699971884,82.1861091000028,83.18182399962097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,2.1654900000430644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,0,0,0,,,,,,,,,,,"['c', 'l']",0,"[1.0158798997290432, 1.4820180996321142]","[0.07474670000374317, 0.0907081002369523]",space,2.7182543999515474,None,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.18465969990939,83.19827179983258,83.19827179983258,83.68120329966769,86.41643700003624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['c', 'l']",0,"[1.0158798997290432, 1.4820180996321142]","[0.07474670000374317, 0.0907081002369523]",space,2.7182543999515474,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,0,0,0,Operation,3,( 4 - 2 ) × 3 = 9,left,J,None,left,1,11.82478140015155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.98286079987884,,,,,,,,,88.97439990006387,89.23048759996891,89.23048759996891,101.06355619989336,,,,,101.07536949962378,101.08442269964144,102.07738399971277,,,,,,,,,,,,,,86.41688179969788,86.43051229976118,88.91520589962602,,,,,,,,,,,,88.98286079987884,,left,1,11.82478140015155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,1,1,0,Operation,3,( 3 + 8 ) × 5 = 53,left,M,None,right,0,2.427370899822563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.09444190002978,,,,,,,,,102.08509679976851,102.37740099988878,102.37740099988878,104.81373279960826,,,,,104.8365565999411,104.84849020000547,105.8265412999317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,2.427370899822563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,2,2,0,Operation,3,( 4 + 7 ) × 2 = 22,right,B,"['j', 'm', 'b']",left,0,0.9777480997145176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.84765509981662,,,,,,,,,105.83968299999833,106.12672799965367,106.12672799965367,107.11180449975654,,,,,107.11841449979693,107.12788769975305,108.12591499974951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.9777480997145176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,1,1,0,,,,,,,,,,,"['j', 'h', 'j', 'h', 'f']",0,"[0.15641399985179305, 0.1596599998883903, 0.3782536000944674, 0.3872103998437524, 0.46429229993373156]","[0.0658889003098011, 0.08461630018427968, 0.08819320006296039, None, 0.05448290007188916]",space,0.25870070001110435,None,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.12914450000972,108.14293609978631,108.14293609978631,108.62659560004249,108.89530449965969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['j', 'h', 'j', 'h', 'f']",0,"[0.15641399985179305, 0.1596599998883903, 0.3782536000944674, 0.3872103998437524, 0.46429229993373156]","[0.0658889003098011, 0.08461630018427968, 0.08819320006296039, None, 0.05448290007188916]",space,0.25870070001110435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,0,0,0,Operation,3,( 3 + 6 ) × 5 = 43,right,Z,None,right,1,0.20837780041620135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.43925379961729,,,,,,,,,111.4326489996165,111.70778709976003,111.70778709976003,111.92706649983302,,,,,111.94003619998693,111.94767419993877,112.94325829995796,,,,,,,,,,,,,,108.89607909973711,108.90930679999292,111.40790009964257,,,,,,,,,,,,,,right,1,0.20837780041620135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,1,1,0,Operation,3,( 6 - 1 ) × 3 = 19,right,F,None,right,1,0.16888919984921813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.96489739976823,,,,,,,,,112.95783829968423,113.24131459975615,113.24131459975615,113.42570669995621,,,,,113.43215100001544,113.44202849967405,114.42564160004258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.44292559986934,right,1,0.16888919984921813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,2,2,0,Operation,3,( 4 + 2 ) × 4 = 23,right,T,"['z', 'f', 't']",right,1,0.24919610004872084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.44292559986934,,,,,,,,,114.43535839999095,114.74221899965778,114.74221899965778,114.99401099979877,,,,,115.00135129969567,115.01084049977362,116.0068693999201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.24919610004872084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,2,2,0,,,,,,,,,,,"['j', 'h', 'f', 'h', 'v']",0,"[3.2285513998940587, 3.260305800009519, 3.3263289998285472, 3.441164900083095, 3.5522759999148548]","[0.08069840027019382, 0.26005040016025305, 0.12479190016165376, None, 0.037814199924468994]",space,3.7410801998339593,None,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0092242998071,116.02363479975611,116.02363479975611,116.50803479971364,120.25890060001984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['j', 'h', 'f', 'h', 'v']",0,"[3.2285513998940587, 3.260305800009519, 3.3263289998285472, 3.441164900083095, 3.5522759999148548]","[0.08069840027019382, 0.26005040016025305, 0.12479190016165376, None, 0.037814199924468994]",space,3.7410801998339593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,0,0,0,Operation,4,( 6 + 2 ) × 1 = 8,right,D,None,right,1,0.3867727997712791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,122.8484641998075,,,,,,,,,122.8418000000529,123.07254319963977,123.07254319963977,123.4737917999737,,,,,123.47767579974607,123.48844240000471,124.47339259972796,,,,,,,,,,,,,,120.27249170001596,120.28016139985994,122.77296829968691,,,,,,,,,,,,,124.48982739960775,,,,,,,,,,,,right,1,0.3867727997712791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
