Eligebloque,Tipo,Span,Estimulo,Respuesta,Letra,CorRec,ensayos.thisRepN,ensayos.thisTrialN,ensayos.thisN,ensayos.thisIndex,ensayosejem.thisRepN,ensayosejem.thisTrialN,ensayosejem.thisN,ensayosejem.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,ensayos2.thisRepN,ensayos2.thisTrialN,ensayos2.thisN,ensayos2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,ensayos3.thisRepN,ensayos3.thisTrialN,ensayos3.thisN,ensayos3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,ensayos4.thisRepN,ensayos4.thisTrialN,ensayos4.thisN,ensayos4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,ensayos5.thisRepN,ensayos5.thisTrialN,ensayos5.thisN,ensayos5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,ensayos6.thisRepN,ensayos6.thisTrialN,ensayos6.thisN,ensayos6.thisIndex,text_4.started,text_4.stopped,text_6.started,text_6.stopped,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Bloque2.xlsx,Operation,5,( 4 + 8 ) × 4 = 48,right,T,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,378.31053809984587,None,right,1,3.607275600079447,378.31053809984587,None,381.95208800002,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,Operation,5,( 5 - 5 ) × 3 = 4,left,Z,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,383.25045339995995,None,left,1,3.0754531000275165,383.25045339995995,None,386.361634099856,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,Operation,5,( 3 - 2 ) × 4 = 6,left,B,"['r', 'm', 't', 'z', 'b']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,387.67216119985096,None,left,1,2.995878000045195,387.67216119985096,None,390.6976687000133,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,391.7091214999091,None,"['c', 'm', 'z', 't', 'b']",0,"[2.1660166000947356, 2.486578500131145, 3.3548622000962496, 4.0692567999940366, 4.207113299984485]",391.7091214999091,None,space,4.36431060009636,392.19234919990413,None,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,5,( 5 + 5 ) × 2 = 21,left,N,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,398.4009183999151,None,left,1,2.6571052002254874,398.4009183999151,None,401.0898120999336,None,,,,,,,,,,,,396.5835178999696,None,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,5,( 4 - 3 ) × 1 = 1,right,G,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,402.3882883999031,None,right,1,2.3973091000225395,402.3882883999031,None,404.80981109989807,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,5,( 3 - 2 ) × 5 = 5,right,V,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,406.1259349999018,None,left,0,6.5090095000341535,406.1259349999018,None,412.66673129983246,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,5,( 3 + 8 ) × 2 = 17,left,X,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,413.95132800005376,None,left,1,3.8388139000162482,413.95132800005376,None,417.81443280004896,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,5,( 5 - 5 ) × 1 = 0,right,S,"['n', 'g', 'v', 'x', 's']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,419.12349869986065,None,right,1,3.487890599993989,419.12349869986065,None,422.6372648999095,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,423.645538300043,None,"['n', 'g', 'v', 'x', 's']",1,"[1.6583859000820667, 1.9802148998714983, 2.460791900055483, 2.917994499905035, 4.817310499958694]",423.645538300043,None,space,4.919736499898136,424.11142549989745,None,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque1.xlsx,Operation,6,( 5 + 4 ) × 5 = 45,right,J,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,430.870047400007,None,right,1,3.9403983000665903,430.870047400007,None,434.84076389996335,None,,,,,,,,,,,,429.06050399993546,None,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque1.xlsx,Operation,6,( 3 - 3 ) × 2 = 0,right,P,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,436.14089059992693,None,left,0,1.5610921999905258,436.14089059992693,None,437.72725799982436,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque1.xlsx,Operation,6,( 4 - 3 ) × 3 = 3,right,K,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,439.01063119992614,None,right,1,5.66961620002985,439.01063119992614,None,444.7099319000263,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque1.xlsx,Operation,6,( 3 + 7 ) × 5 = 50,right,L,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,446.00193429994397,None,right,1,3.3837311998941004,446.00193429994397,None,449.4159897000063,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque1.xlsx,Operation,6,( 4 + 7 ) × 3 = 30,left,T,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,450.72339969989844,None,left,1,6.365437200060114,450.72339969989844,None,457.11614569998346,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque1.xlsx,Operation,6,( 5 - 4 ) × 4 = 4,right,D,"['j', 'p', 'k', 'l', 't', 'd']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,458.4176652999595,None,right,1,2.402749399887398,458.4176652999595,None,460.8552396998275,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque1.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,461.87001549988054,None,"['n', 'd']",0,"[2.245660400018096, 2.7929062000475824]",461.87001549988054,None,space,2.478409899864346,462.3528314998839,None,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,Operation,6,( 3 + 3 ) × 3 = 15,left,C,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,466.6775330998935,None,left,1,4.689924899954349,466.6775330998935,None,471.40454739984125,None,,,,,,,,,,,,464.860818099929,None,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,Operation,6,( 3 + 9 ) × 4 = 48,right,M,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,472.71590049983934,None,right,1,12.280688399914652,472.71590049983934,None,485.0202474000398,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,Operation,6,( 3 - 3 ) × 5 = 1,left,B,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,486.31532769999467,None,left,1,1.8362423002254218,486.31532769999467,None,488.18322699982673,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,Operation,6,( 4 - 3 ) × 3 = 6,left,R,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,489.46601379988715,None,left,1,2.412580900127068,489.46601379988715,None,491.90444339998066,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,Operation,6,( 3 + 4 ) × 2 = 14,right,Q,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,493.2051567998715,None,right,1,3.5083255998324603,493.2051567998715,None,496.74280979996547,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,Operation,6,( 4 + 3 ) × 4 = 28,right,S,"['c', 'm', 'b', 'r', 'q', 's']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,498.04378429986537,None,right,1,7.390108200022951,498.04378429986537,None,505.45296879997477,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque2.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,506.4531820998527,None,"['c', 'm', 'b', 'r', 'q', 's']",1,"[1.207744900137186, 1.3970937000121921, 1.7250244999304414, 2.0732311999890953, 3.835781699977815, 4.09951480012387]",506.4531820998527,None,space,4.401646899990737,506.9370036998298,None,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,6,( 5 - 4 ) × 1 = 5,left,F,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,513.1931056999601,None,left,1,2.2921976998914033,513.1931056999601,None,515.5231194999069,None,,,,,,,,,,,,511.359318499919,None,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,6,( 3 + 4 ) × 4 = 23,left,V,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,516.8309404999018,None,right,0,2.599526399979368,516.8309404999018,None,519.4537144999485,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,6,( 1 + 1 ) × 3 = 4,left,Z,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,520.7525704000145,None,left,1,2.253618000075221,520.7525704000145,None,523.040878099855,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,6,( 9 - 4 ) × 2 = 10,right,N,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,524.3392202998511,None,right,1,12.56342209991999,524.3392202998511,None,536.9280797999818,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,6,( 3 + 5 ) × 1 = 3,left,P,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,538.2378646000288,None,left,1,4.6620327001437545,538.2378646000288,None,542.9295089999214,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,Operation,6,( 5 + 3 ) × 3 = 24,right,X,"['f', 'v', 'z', 'n', 'p', 'x']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,544.2444189998787,None,left,0,4.634869799949229,544.2444189998787,None,548.9075088999234,None,,,,,,,,,,,,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
Bloque3.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,549.9162127999589,None,"['d', 'c', 'b', 'x']",0,"[1.716545999981463, 1.9725813998375088, 2.5246915998868644, 3.380685099866241]",549.9162127999589,None,space,3.2185128000564873,550.3848230999429,None,,,1,001,2021_Mar_29_1342,OperationSpanTask,2021.1.2,59.964908547547616,
