thisN,thisTrialN,thisRepN,letter,correct,key_resp.keys,key_resp.rt,key_resp.duration,nback_resp.keys,nback_resp.corr,selectblock,Type,Span,Stimulus,Response,Letter,corrResp,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,sound_loop.thisRepN,sound_loop.thisTrialN,sound_loop.thisN,sound_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,trialloop2.thisRepN,trialloop2.thisTrialN,trialloop2.thisN,trialloop2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,trialloop3.thisRepN,trialloop3.thisTrialN,trialloop3.thisN,trialloop3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,trialloop4.thisRepN,trialloop4.thisTrialN,trialloop4.thisN,trialloop4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,trialloop5.thisRepN,trialloop5.thisTrialN,trialloop5.thisN,trialloop5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,trialloop6.thisRepN,trialloop6.thisTrialN,trialloop6.thisN,trialloop6.thisIndex,thisRow.t,notes,start_sound.started,start_sound.stopped,nback_instruction.started,nback_inst.started,key_resp.started,nback_instruction.stopped,sound_loop.key_resp.keys,sound_loop.key_resp.rt,sound_loop.key_resp.duration,nback.started,nback_stim.started,nback_resp.started,nback_resp.stopped,nback_stim.stopped,nback.stopped,trials_3.nback_resp.keys,trials_3.nback_resp.corr,instructions.started,inst_text.started,key_resp_5.started,instructions.stopped,practice_warning.started,text_6.started,practice_warning.stopped,stimulus.started,text.started,key_resp_2.started,stimulus.stopped,trialloop.key_resp_2.keys,trialloop.key_resp_2.corr,trialloop.key_resp_2.rt,trialloop.key_resp_2.duration,ospan_stim.started,text_2.started,text_2.stopped,ospan_stim.stopped,Recall.started,text_3.started,key_resp_3.started,key_resp_4.started,Recall.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,trials.key_resp_4.keys,trials.key_resp_4.rt,trials.key_resp_4.duration,text_6.stopped,trial_warning.started,text_5.started,text_5.stopped,trial_warning.stopped,trialloop2.key_resp_2.keys,trialloop2.key_resp_2.corr,trialloop2.key_resp_2.rt,trialloop2.key_resp_2.duration,span2.key_resp_3.keys,span2.key_resp_3.corr,span2.key_resp_3.rt,span2.key_resp_3.duration,span2.key_resp_4.keys,span2.key_resp_4.rt,span2.key_resp_4.duration,trialloop3.key_resp_2.keys,trialloop3.key_resp_2.corr,trialloop3.key_resp_2.rt,trialloop3.key_resp_2.duration,span3.key_resp_3.keys,span3.key_resp_3.corr,span3.key_resp_3.rt,span3.key_resp_3.duration,span3.key_resp_4.keys,span3.key_resp_4.rt,span3.key_resp_4.duration,trialloop4.key_resp_2.keys,trialloop4.key_resp_2.corr,trialloop4.key_resp_2.rt,trialloop4.key_resp_2.duration,span4.key_resp_3.keys,span4.key_resp_3.corr,span4.key_resp_3.rt,span4.key_resp_3.duration,span4.key_resp_4.keys,span4.key_resp_4.rt,span4.key_resp_4.duration,trialloop5.key_resp_2.keys,trialloop5.key_resp_2.corr,trialloop5.key_resp_2.rt,trialloop5.key_resp_2.duration,span5.key_resp_3.keys,span5.key_resp_3.corr,span5.key_resp_3.rt,span5.key_resp_3.duration,span5.key_resp_4.keys,span5.key_resp_4.rt,span5.key_resp_4.duration,trialloop6.key_resp_2.keys,trialloop6.key_resp_2.corr,trialloop6.key_resp_2.rt,trialloop6.key_resp_2.duration,span6.key_resp_3.keys,span6.key_resp_3.corr,span6.key_resp_3.rt,span6.key_resp_3.duration,span6.key_resp_4.keys,span6.key_resp_4.rt,span6.key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,3,( 4 - 2 ) × 3 = 9,left,J,None,left,1,0.13944808300584555,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,127.63552441698266,,,,,,,,,,,,,,,,,,,,,,,,,,127.63209595897933,127.92110749997664,127.92110749997664,128.06626924997545,,,,,128.06852749999962,128.07163595900056,129.0697927500005,129.06580199999735,,,,,,,,,,,,,,125.12012020900147,125.1306226250017,,127.62098424998112,,,,,,,,,,,,left,1,0.13944808300584555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,3,( 3 + 8 ) × 5 = 53,left,M,None,left,1,0.08375725001678802,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,129.0697927500005,,,,,,,,,,,,,,,,,,,,,,,,,,129.0679184999899,129.36391295900103,129.36391295900103,129.44959341699723,,,,,129.45084641699214,129.45318045897875,130.45399666699814,130.44928541698027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.08375725001678802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,3,( 4 + 7 ) × 2 = 22,right,B,"['j', 'm', 'b']",left,0,0.041334332985570654,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,130.45399666699814,,,,,,,,,,,,,,,,,,,,,,,,,,130.4524112920044,130.73980254199705,130.73980254199705,130.78292516697547,,,,,130.78416916698916,130.78638687499915,131.7862336669932,131.78242016700096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.041334332985570654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block2.xlsx,,,,,,,,,,,"['d', 'c', 'f', 'v', 'g', 'h', 'j', 'k']",0,"[3.191465790994698, 3.2828934580029454, 3.295059416006552, 3.3228579990100116, 3.354833082994446, 3.4111997910076752, 3.470785123994574, 3.5472269160090946]","[0.05987483300850727, 0.02396049999515526, 0.052078291977522895, 0.040240292000817135, 0.05636670801322907, 0.0638039170007687, 0.08414508399437182, 0.09984512499067932]",space,3.794839123991551,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.78402841699426,131.7862336669932,131.7862336669932,132.2820219169953,136.08308924999437,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['d', 'c', 'f', 'v', 'g', 'h', 'j', 'k']",0,"[3.191465790994698, 3.2828934580029454, 3.295059416006552, 3.3228579990100116, 3.354833082994446, 3.4111997910076752, 3.470785123994574, 3.5472269160090946]","[0.05987483300850727, 0.02396049999515526, 0.052078291977522895, 0.040240292000817135, 0.05636670801322907, 0.0638039170007687, 0.08414508399437182, 0.09984512499067932]",space,3.794839123991551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,3,( 3 + 6 ) × 5 = 43,right,Z,None,left,0,0.044149874011054635,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,138.59376895899186,,,,,,,,,,,,,,,,,,,,,,,,,,138.59173183399253,138.88057595898863,138.88057595898863,138.93303908398957,,,,,138.93521683398285,138.93831012499868,139.93664574998547,139.93259695899906,,,,,,,,,,,,,,136.08329008400324,136.08671966698603,138.59376895899186,138.58248437498696,,,,,,,,,,,,left,0,0.044149874011054635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,3,( 6 - 1 ) × 3 = 19,right,F,None,left,0,0.2586286659934558,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,139.93664574998547,,,,,,,,,,,,,,,,,,,,,,,,,,139.93476070900215,140.22203045900096,140.22203045900096,140.48302729197894,,,,,140.48430466698483,140.48654158398858,141.4867399589857,141.4826172500034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.2586286659934558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,3,( 4 + 2 ) × 4 = 23,right,T,"['z', 'f', 't']",left,0,0.18484691600315273,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,141.4867399589857,,,,,,,,,,,,,,,,,,,,,,,,,,141.4848172919883,141.77174145900062,141.77174145900062,141.95840020899777,,,,,141.95986604198697,141.96366583398776,142.95304900000338,142.94924766698387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.18484691600315273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block3.xlsx,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k']",0,"[0.8451097079960164, 0.9047788330062758, 0.9772663740150165, 1.0411706239974592, 1.1129683330073021]","[0.06384449999313802, 0.07248754100874066, 0.06768437498249114, 0.07979158399393782, 0.0961902909912169]",space,1.660893249005312,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.95099079198553,142.95304900000338,142.95304900000338,143.45111295898096,145.11634599999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k']",0,"[0.8451097079960164, 0.9047788330062758, 0.9772663740150165, 1.0411706239974592, 1.1129683330073021]","[0.06384449999313802, 0.07248754100874066, 0.06768437498249114, 0.07979158399393782, 0.0961902909912169]",space,1.660893249005312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,4,( 6 + 2 ) × 1 = 8,right,D,None,right,1,0.2528947490209248,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,147.62739487498766,,,,,,,,,,,,,,,,,,,,,,,,,,147.6251562089892,147.90544670898817,147.90544670898817,148.16634916700423,,,,,148.16762224998092,148.17124324999168,149.17034995899303,149.1658400419983,,,,,,,,,,,,,,145.12094166700263,145.12532762499177,147.62739487498766,147.61586612497922,,,,,,,,,,,,,,,,,,,,,,,right,1,0.2528947490209248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,4,( 4 - 3 ) × 5 = 5,left,V,None,right,0,0.06946337499539368,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,149.17034995899303,,,,,,,,,,,,,,,,,,,,,,,,,,149.16842429200187,149.46390062497812,149.46390062497812,149.53649441699963,,,,,149.53775783398305,149.54742691697902,150.53686304198345,150.53273399997852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.06946337499539368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,4,( 3 - 1 ) × 5 = 10,left,M,None,right,0,0.03858512398437597,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,150.53686304198345,,,,,,,,,,,,,,,,,,,,,,,,,,150.53497841698118,150.83484079199843,150.83484079199843,150.8849358339794,,,,,150.88624645897653,150.88992220899672,,151.88556262498605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.03858512398437597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
3,3,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,4,( 6 - 1 ) × 1 = 6,left,P,"['d', 'v', 'm', 'p']",right,0,0.13107574899913743,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,151.88987562499824,,,,,,,,,,,,,,,,,,,,,,,,,,151.8878384589916,152.1805795839755,152.1805795839755,152.31942412498756,,,,,152.32083245899412,152.3308017499803,153.31962262498564,153.31585033398005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.13107574899913743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block1.xlsx,,,,,,,,,,,"['c', 'v', 'b', 'n', 'm']",0,"[3.5928925829939544, 3.736953290994279, 3.8169658330152743, 3.8929933329927735, 3.9611434580001514]","[0.14406070800032467, 0.07211491701309569, 0.06426625000312924, 0.06000283302273601, 0.1759549170092214]",space,4.3158345830161124,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.31755091698142,153.31962262498564,153.31962262498564,153.81388137498288,158.13280037499499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['c', 'v', 'b', 'n', 'm']",0,"[3.5928925829939544, 3.736953290994279, 3.8169658330152743, 3.8929933329927735, 3.9611434580001514]","[0.14406070800032467, 0.07211491701309569, 0.06426625000312924, 0.06000283302273601, 0.1759549170092214]",space,4.3158345830161124,None,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,4,( 3 - 2 ) × 1 = 1,right,G,None,right,1,0.11168804200133309,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,160.63689787499607,,,,,,,,,,,,,,,,,,,,,,,,,,160.6349019589834,160.9306408339762,160.9306408339762,161.04958633400383,,,,,161.05084058397915,161.05425499999546,162.04716766698402,162.04044466698542,,,,,,,,,,,,,,158.13300579198403,158.13480137498118,160.63689787499607,160.6247789170011,,,,,,,,,,,,,,,,,,,,,,,right,1,0.11168804200133309,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,4,( 4 + 9 ) × 2 = 26,right,B,None,right,1,0.047897832992020994,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,162.04716766698402,,,,,,,,,,,,,,,,,,,,,,,,,,162.04271470897947,162.34967083399533,162.34967083399533,162.39952562499093,,,,,162.40077645899146,162.40314104198478,163.4034259589971,163.39922716698493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.047897832992020994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,4,( 3 + 9 ) × 1 = 12,right,Q,None,right,1,0.09417912401841022,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,163.4034259589971,,,,,,,,,,,,,,,,,,,,,,,,,,163.4013874589873,163.69858258398017,163.69858258398017,163.79973029199755,,,,,163.8021294589853,163.80546508397674,164.80337483398034,164.79913224998745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.09417912401841022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
3,3,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,4,( 6 + 2 ) × 2 = 16,right,R,"['g', 'b', 'q', 'r']",right,1,0.3130910000181757,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,164.80337483398034,,,,,,,,,,,,,,,,,,,,,,,,,,164.80126812498202,165.09721399997943,165.09721399997943,165.41918604198145,,,,,165.42052254200098,165.43080574998748,166.41961441698368,166.41585566700087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.3130910000181757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block2.xlsx,,,,,,,,,,,"['c', 'v', 'b', 'n', 'm']",0,"[2.411948498978745, 2.491903040994657, 2.5514582909818273, 2.6035718739731237, 2.6556377909728326]","[0.08372587501071393, 0.0595552499871701, 0.052113582991296425, 0.05206591699970886, 0.06001549999928102]",space,2.9394943739753217,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.41759979198105,166.41961441698368,166.41961441698368,166.9175340840011,169.86633758398239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['c', 'v', 'b', 'n', 'm']",0,"[2.411948498978745, 2.491903040994657, 2.5514582909818273, 2.6035718739731237, 2.6556377909728326]","[0.08372587501071393, 0.0595552499871701, 0.052113582991296425, 0.05206591699970886, 0.06001549999928102]",space,2.9394943739753217,None,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,4,( 4 + 8 ) × 1 = 11,right,S,None,left,0,0.1843274580023717,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,172.3778844999906,,,,,,,,,,,,,,,,,,,,,,,,,,172.37569950000034,172.6661423339974,172.6661423339974,172.8541814170021,,,,,172.85549091699068,172.8640021669853,173.8535750839801,173.84915850000107,,,,,,,,,,,,,,169.86653825000394,169.86992495899904,172.3778844999906,172.3661424999882,,,,,,,,,,,,,,,,,,,,,,,left,0,0.1843274580023717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,4,( 3 - 2 ) × 1 = 4,right,J,None,left,0,0.23338774999137968,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,173.8535750839801,,,,,,,,,,,,,,,,,,,,,,,,,,173.85164662500028,174.1472645419999,174.1472645419999,174.38292458400247,,,,,174.38417887498508,174.38766037498135,175.3864836669818,175.38248149998253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.23338774999137968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,4,( 1 + 4 ) × 2 = 10,right,N,None,left,0,0.08308787501300685,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,175.3864836669818,,,,,,,,,,,,,,,,,,,,,,,,,,175.38459724999848,175.6837166250043,175.6837166250043,175.77167091699084,,,,,175.77314362500329,175.77683379198425,176.77095354199992,176.76629008399323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.08308787501300685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
3,3,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,4,( 3 + 7 ) × 1 = 10,left,T,"['s', 'j', 'n', 't']",left,1,0.004005833005066961,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,176.77095354199992,,,,,,,,,,,,,,,,,,,,,,,,,,176.76862033398356,177.07172612499562,177.07172612499562,177.08303695899667,,,,,177.0843245839933,177.08767345899832,178.08061366699985,178.07253241699073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.004005833005066961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block3.xlsx,,,,,,,,,,,"['g', 'h', 'j', 'k', 'l']",0,"[0.7378848750086036, 0.8141552080051042, 0.8942110409843735, 0.9740647499857005, 1.090061583003262]","[0.07627033299650066, 0.08385120797902346, 0.09169129200745374, 0.15207241600728594, 0.10429024999029934]",space,1.3718757499882486,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0744765419804,178.08061366699985,178.08061366699985,178.58274229199742,179.96632970898645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['g', 'h', 'j', 'k', 'l']",0,"[0.7378848750086036, 0.8141552080051042, 0.8942110409843735, 0.9740647499857005, 1.090061583003262]","[0.07627033299650066, 0.08385120797902346, 0.09169129200745374, 0.15207241600728594, 0.10429024999029934]",space,1.3718757499882486,None,,,,,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,5,( 5 - 2 ) × 3 = 9,right,L,None,right,1,0.18214504199568182,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,182.47699433399248,,,,,,,,,,,,,,,,,,,,,,,,,,182.47486970899627,182.76390258400352,182.76390258400352,182.94961862498894,,,,,182.95089387497865,182.95436233398505,183.9473059999873,183.93987645898596,,,,,,,,,,,,,,179.97088099998655,179.9751169999945,182.47699433399248,182.46591545900446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.18214504199568182,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,5,( 3 + 2 ) × 1 = 5,right,V,None,right,1,0.0006164990190882236,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,183.9473059999873,,,,,,,,,,,,,,,,,,,,,,,,,,183.94228474999545,184.23913337499835,184.23913337499835,184.24166212498676,,,,,184.2432808339945,184.2472142499755,185.24063816698617,185.23649491698598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.0006164990190882236,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,5,( 3 + 9 ) × 3 = 36,right,X,None,right,1,0.2440902499947697,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,185.24063816698617,,,,,,,,,,,,,,,,,,,,,,,,,,185.23871658399003,185.53476562499418,185.53476562499418,185.78306916699512,,,,,185.7843303749978,185.78658062499017,186.7864747499989,186.78252554198843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.2440902499947697,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
